"Site","Year","SiteYear","Region","Fec1","SeedCt"
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",2,506
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",58,506
"Deep Creek","2015","Deep Creek:2015","N1",42,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",0,NA
"Deep Creek","2015","Deep Creek:2015","N1",1,506
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",5,506
"Deep Creek","2016","Deep Creek:2016","N1",20,506
"Deep Creek","2016","Deep Creek:2016","N1",1,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",0,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",101,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",0,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",4,506
"Deep Creek","2016","Deep Creek:2016","N1",5,506
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",283,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",8,506
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",0,NA
"Deep Creek","2015","Deep Creek:2015","N1",3,506
"Deep Creek","2016","Deep Creek:2016","N1",42,506
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",3,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",0,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",14,506
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",1,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",0,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",53,506
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",11,506
"Deep Creek","2017","Deep Creek:2017","N1",4,506
"Deep Creek","2017","Deep Creek:2017","N1",2,506
"Deep Creek","2017","Deep Creek:2017","N1",8,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",0,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",0,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",0,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",4,506
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",1,506
"Deep Creek","2016","Deep Creek:2016","N1",21,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",18,506
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",13,506
"Deep Creek","2014","Deep Creek:2014","N1",1,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",14,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",38,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",1,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2018","Deep Creek:2018","N1",14,506
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2016","Deep Creek:2016","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2014","Deep Creek:2014","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",3,506
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2017","Deep Creek:2017","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
"Deep Creek","2015","Deep Creek:2015","N1",NA,NA
