"Site","ID","Region","Latitude","Longitude","Elevation","Class","Fec1","logSize","ClassNext","logSizeNext","Surv","Year","Fec0","RegionRank","SeedCt","NotAnIndividual","NotARecruit","SiteYear"
"North Fork Middle Fork Tule","59605","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",-0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59606","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",-0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59607","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",-0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59616","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",-0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59619","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",-0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59571","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59572","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59573","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59574","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59575","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59576","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59577","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59578","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59579","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59580","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59581","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59582","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59583","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59584","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59585","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59586","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59587","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59588","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59609","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59614","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59618","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59610","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.41,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59617","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.41,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59541","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59547","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59551","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59552","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59553","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59613","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59624","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59628","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59634","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59637","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59643","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",0.69,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59549","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59550","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59608","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59640","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59641","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59642","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59648","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.1,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59546","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59563","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59564","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59565","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59566","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59567","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59568","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59569","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59570","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59615","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59649","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.39,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59644","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.61,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59612","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.79,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59633","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.79,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59639","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.79,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59645","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.79,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59543","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.95,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59544","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",1.95,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59540","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.08,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59611","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.08,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59630","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.08,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59638","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.08,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59542","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.2,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59629","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.3,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59622","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.4,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59545","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.48,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59631","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.56,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59636","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.56,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59635","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.64,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59548","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.89,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59647","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",2.89,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59626","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",3.22,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59650","C1",36.20081,-118.6509,1284,NA,NA,NA,"J",3.26,NA,"2012",NA,3,NA,"0","0","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59632","C1",36.20081,-118.6509,1284,NA,NA,NA,"A",3.69,NA,"2012",NA,3,NA,NA,"3","North Fork Middle Fork Tule:2012"
"North Fork Middle Fork Tule","59593","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59595","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59597","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59555","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",0,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59562","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",0.41,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59560","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"J",2.83,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59554","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59556","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59557","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59558","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59559","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59561","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59589","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59590","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59591","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59592","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59594","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59596","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59598","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59599","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59600","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59601","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59602","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59603","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59604","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59605","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59606","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59607","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59616","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59619","C1",36.20081,-118.6509,1284,"J",NA,-0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59572","C1",36.20081,-118.6509,1284,"J",NA,0,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59574","C1",36.20081,-118.6509,1284,"J",NA,0,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59575","C1",36.20081,-118.6509,1284,"J",NA,0,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59577","C1",36.20081,-118.6509,1284,"J",NA,0,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59578","C1",36.20081,-118.6509,1284,"J",NA,0,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59571","C1",36.20081,-118.6509,1284,"J",NA,0,"J",0,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59576","C1",36.20081,-118.6509,1284,"J",NA,0,"J",0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59609","C1",36.20081,-118.6509,1284,"J",NA,0,"J",1.39,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59573","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59579","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59580","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59581","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59582","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59583","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59584","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59585","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59586","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59587","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59588","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59614","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59618","C1",36.20081,-118.6509,1284,"J",NA,0,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59617","C1",36.20081,-118.6509,1284,"J",NA,0.41,"J",2.2,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59610","C1",36.20081,-118.6509,1284,"J",NA,0.41,"A",2.83,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59547","C1",36.20081,-118.6509,1284,"J",NA,0.69,"J",2.2,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59541","C1",36.20081,-118.6509,1284,"J",NA,0.69,"J",3.14,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59551","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59552","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59553","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59613","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59624","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59628","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59634","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59637","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59643","C1",36.20081,-118.6509,1284,"J",NA,0.69,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59549","C1",36.20081,-118.6509,1284,"J",NA,1.1,"J",1.61,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59608","C1",36.20081,-118.6509,1284,"J",NA,1.1,"J",2.48,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59550","C1",36.20081,-118.6509,1284,"J",NA,1.1,"J",2.67,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59640","C1",36.20081,-118.6509,1284,"J",NA,1.1,"A",3.04,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59641","C1",36.20081,-118.6509,1284,"J",NA,1.1,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59642","C1",36.20081,-118.6509,1284,"J",NA,1.1,"D",NA,0,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59563","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59564","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59570","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",-0.69,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59565","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",0,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59566","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",0,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
"North Fork Middle Fork Tule","59568","C1",36.20081,-118.6509,1284,"J",NA,1.39,"J",0,1,"2013",0,3,NA,"0",NA,"North Fork Middle Fork Tule:2013"
