Site,ID,Region,Latitude,Longitude,Elevation,Class,Fec1,logSize,ClassNext,logSizeNext,Surv,Year,Fec0,RegionRank,SeedCt,NotAnIndividual,Reasoning,NotARecruit,Reasoning
Buck Meadows,55593,C2,37.77722,-120.0633,830,NA,NA,NA,J,0,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55600,C2,37.77722,-120.0633,830,NA,NA,NA,J,0,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55605,C2,37.77722,-120.0633,830,NA,NA,NA,J,0,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55909,C2,37.77722,-120.0633,830,NA,NA,NA,J,0,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55374,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55380,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55407,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55415,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55420,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55531,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55533,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55551,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55556,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55568,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55594,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55596,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55607,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55609,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55891,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55894,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55901,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55902,C2,37.77722,-120.0633,830,NA,NA,NA,J,0.69,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55396,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55406,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55409,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55416,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55422,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55547,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55566,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55569,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55576,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55586,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55587,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55601,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55611,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55892,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55905,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55913,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55916,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.1,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55369,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55386,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55390,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55401,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55424,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55430,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55431,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55523,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55536,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55545,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55561,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55562,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55564,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55573,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55608,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.39,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55370,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55389,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55395,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55403,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55522,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55524,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55530,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55544,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55579,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55900,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55907,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55908,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55914,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.61,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55399,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.7,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54961,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55376,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55528,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55548,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55550,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55558,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55559,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55581,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55585,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55612,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55616,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55906,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55915,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55917,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.79,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55384,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.87,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55412,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.87,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54959,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55381,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55387,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55388,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55391,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55400,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55405,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55408,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55427,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55535,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55560,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55610,C2,37.77722,-120.0633,830,NA,NA,NA,J,1.95,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55421,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.01,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55425,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.01,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55379,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55394,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55397,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55402,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55428,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55432,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55549,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.08,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54956,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.2,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55413,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.2,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55572,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.2,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55574,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.2,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54957,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55377,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55383,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55385,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55404,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55417,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55918,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55372,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.4,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55557,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.4,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55577,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.4,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55578,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.4,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55606,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.4,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55375,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55378,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55526,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55527,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55575,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55911,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55912,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.48,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55382,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.53,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55532,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.53,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55546,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.56,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55563,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.56,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55565,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.56,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55614,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.56,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55613,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.64,NA,2010,NA,4,NA,0,,0,
Buck Meadows,55525,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.67,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55371,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.71,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55410,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.71,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55411,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.71,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55429,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.71,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55368,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.83,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55534,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.83,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55582,C2,37.77722,-120.0633,830,NA,NA,NA,J,2.94,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54955,C2,37.77722,-120.0633,830,NA,NA,NA,J,3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55392,C2,37.77722,-120.0633,830,NA,NA,NA,J,3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54958,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.04,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55555,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.04,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55367,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.09,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55543,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.09,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,15547,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.22,NA,2010,NA,4,NA,0,,1,old ID
Buck Meadows,55426,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.3,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55580,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.47,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,54954,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.6,NA,2010,NA,4,NA,0,,1,old ID
Buck Meadows,55529,C2,37.77722,-120.0633,830,NA,NA,NA,A,3.66,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55615,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.71,NA,2010,NA,4,NA,0,,2,"notes ""J10?"""
Buck Meadows,54960,C2,37.77722,-120.0633,830,NA,NA,NA,J,3.91,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55584,C2,37.77722,-120.0633,830,NA,NA,NA,J,4.34,NA,2010,NA,4,NA,0,,1,new plot
Buck Meadows,55542,C2,37.77722,-120.0633,830,J,NA,-0.69,J,2.94,1,2011,0,4,NA,0,,NA,
Buck Meadows,55597,C2,37.77722,-120.0633,830,J,NA,-0.69,J,3.56,1,2011,0,4,NA,0,,NA,
Buck Meadows,55604,C2,37.77722,-120.0633,830,J,NA,-0.69,A,3.76,1,2011,0,4,NA,0,,NA,
Buck Meadows,55398,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55537,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55538,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55539,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55540,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55541,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55552,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55553,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55554,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55567,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55588,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55589,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55590,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55591,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55592,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55599,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55893,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55895,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55896,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55897,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55898,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55899,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55903,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55904,C2,37.77722,-120.0633,830,J,NA,-0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55423,C2,37.77722,-120.0633,830,J,NA,0,J,1.79,1,2011,0,4,NA,0,,NA,
Buck Meadows,55373,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55393,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55414,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55418,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55419,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55570,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55571,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55583,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55593,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55598,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55600,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55602,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55605,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55909,C2,37.77722,-120.0633,830,J,NA,0,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55901,C2,37.77722,-120.0633,830,J,NA,0.69,J,2.56,1,2011,0,4,NA,0,,NA,
Buck Meadows,55556,C2,37.77722,-120.0633,830,J,NA,0.69,A,5.75,1,2011,0,4,NA,0,,NA,
Buck Meadows,16476,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55374,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55380,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55407,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55415,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55420,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55531,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55533,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55551,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55568,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55594,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55596,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55607,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55609,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55891,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55894,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55902,C2,37.77722,-120.0633,830,J,NA,0.69,D,NA,0,2011,0,4,NA,0,,NA,
Buck Meadows,55916,C2,37.77722,-120.0633,830,J,NA,1.1,J,3.53,1,2011,0,4,NA,0,,NA,
